opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,manager,regional_office,series,sales_price,sector,year_established,revenue,employees,office_location,deal_duration_days,close_month,close_year,close_quarter,close_yearmonth,discount_rate,is_won,agent_win_rate
7LE19SYE,Cassey Cress,D365 Project Management,Initech,Won,2024-12-01,2025-03-22,287429.0,Manish Tiwari,East,MG,281619,telecommunications,1994.0,530789.0,20275.0,Surat,111.0,3,2025,1,2025-03,0.0,1,0.62
J5V2M7Y1,Corliss Cosme,D365 Sales,Gekko & Co,Won,2024-12-01,2025-03-26,42579.0,Chetan Pandey,East,GTX,45650,retail,1990.0,209229.0,3502.0,Ahmedabad,115.0,3,2025,1,2025-03,0.06727272727272728,1,0.66
41MURAI5,Corliss Cosme,D365 Sales,Konex,Won,2024-12-01,2025-03-28,48970.0,Chetan Pandey,East,GTX,45650,technology,1980.0,639796.0,13756.0,Surat,117.0,3,2025,1,2025-03,0.0,1,0.66
QHI8WRIA,Priya Patel,D365 Business Central,Dontechi,Won,2024-12-01,2025-03-30,374413.0,Rajesh Agarwal,Central,GTX,400143,software,1982.0,383294.0,10083.0,Surat,119.0,3,2025,1,2025-03,0.06430201203069902,1,0.63
AJXAXV4W,Preeti Kulkarni,D365 Project Management,Finhigh,Lost,2024-12-01,2025-03-02,0.0,Sanjay Bhatt,Central,MG,281619,finance,2006.0,91502.0,1759.0,Ahmedabad,91.0,3,2025,1,2025-03,1.0,0,0.55
VPDXX5PJ,Deepak Yadav,D365 Sales,Cancity,Won,2024-12-01,2025-03-26,45318.0,Rajesh Agarwal,Central,GTX,45650,retail,2001.0,59645.0,2448.0,Vadodara,115.0,3,2025,1,2025-03,0.007272727272727273,1,0.6
PZB9NUK8,Ritesh Jain,Power BI Dashboard,Y-corporation,Won,2024-12-01,2025-03-05,3818.0,Anita Mishra,West,MG,4565,employment,1983.0,238322.0,9561.0,Vadodara,94.0,3,2025,1,2025-03,0.16363636363636364,1,0.64
A0ANOYPF,Priya Patel,D365 Business Central,Ron-tech,Won,2024-12-02,2025-03-09,405953.0,Rajesh Agarwal,Central,GTX,400143,medical,1992.0,325561.0,6837.0,Vadodara,97.0,3,2025,1,2025-03,0.0,1,0.63
0P4AAPYX,Vikram Singh,D365 Field Services,Golddex,Won,2024-12-02,2025-03-03,86320.0,Anita Mishra,West,GTX,90968,finance,2008.0,4358.0,165.0,Mumbai,91.0,3,2025,1,2025-03,0.051094890510948905,1,0.7
O6T5WC3W,Vikram Singh,D365 Field Services,Sonron,Won,2024-12-02,2025-03-04,91964.0,Anita Mishra,West,GTX,90968,telecommunications,1999.0,141088.0,5108.0,Vadodara,92.0,3,2025,1,2025-03,0.0,1,0.7
0NO04P6C,Vikram Singh,Power BI Dashboard,Nam-zim,Won,2024-12-02,2025-03-04,4897.0,Anita Mishra,West,MG,4565,services,1987.0,33664.0,1179.0,Ahmedabad,92.0,3,2025,1,2025-03,0.0,1,0.7
22OFSXBT,Jonathan Berthelot,D365 Business Central,Statholdings,Won,2024-12-02,2025-03-30,448698.0,Rajesh Agarwal,Central,GTX,400143,employment,1997.0,24175.0,586.0,Surat,118.0,3,2025,1,2025-03,0.0,1,0.65
MRXZTMM6,Kary Hendrixson,D365 Sales,Cheers,Won,2024-12-02,2025-03-20,42745.0,Sunita Rao,West,GTX,45650,entertainment,1993.0,354402.0,6472.0,Ahmedabad,108.0,3,2025,1,2025-03,0.06363636363636363,1,0.62
LGI8QEC2,Arjun Sharma,D365 Sales,Treequote,Won,2024-12-02,2025-03-06,48389.0,Sanjay Bhatt,Central,GTX,45650,telecommunications,1988.0,437085.0,8595.0,Mumbai,94.0,3,2025,1,2025-03,0.0,1,0.66
6KZ0NCFX,Amit Verma,Power BI Dashboard,Funholding,Won,2024-12-02,2025-03-14,4482.0,Sanjay Bhatt,Central,MG,4565,finance,1991.0,234018.0,7227.0,Surat,102.0,3,2025,1,2025-03,0.01818181818181818,1,0.67
3SF8O9S6,Ritesh Jain,Power BI Dashboard,Plusstrip,Won,2024-12-02,2025-03-27,4980.0,Anita Mishra,West,MG,4565,entertainment,2002.0,29034.0,315.0,Vadodara,115.0,3,2025,1,2025-03,0.0,1,0.64
XK668R7C,Priya Patel,D365 Sales,Dontechi,Lost,2024-12-03,2025-03-12,0.0,Rajesh Agarwal,Central,GTX,45650,software,1982.0,383294.0,10083.0,Surat,99.0,3,2025,1,2025-03,1.0,0,0.63
TZCAQWL3,Priya Patel,D365 Business Central,Funholding,Lost,2024-12-03,2025-03-19,0.0,Rajesh Agarwal,Central,GTX,400143,finance,1991.0,234018.0,7227.0,Surat,106.0,3,2025,1,2025-03,1.0,0,0.63
BADC6A9H,Priya Patel,D365 Sales,Globex Corporation,Won,2024-12-03,2025-03-23,42828.0,Rajesh Agarwal,Central,GTX,45650,technology,2000.0,101569.0,2497.0,Surat,110.0,3,2025,1,2025-03,0.06181818181818182,1,0.63
B8E0UUZR,Priya Patel,D365 Business Central,Rangreen,Won,2024-12-03,2025-03-22,400807.0,Rajesh Agarwal,Central,GTX,400143,technology,1987.0,243910.0,8775.0,Surat,109.0,3,2025,1,2025-03,0.0,1,0.63
I043RXJV,Arjun Sharma,D365 Field Services,Dontechi,Lost,2024-12-03,2025-03-17,0.0,Sanjay Bhatt,Central,GTX,90968,software,1982.0,383294.0,10083.0,Surat,104.0,3,2025,1,2025-03,1.0,0,0.66
MWWB44CC,Aakash Trivedi,D365 Field Services,Donquadtech,Won,2024-12-03,2025-03-02,78850.0,Manish Tiwari,East,GTX,90968,technology,1992.0,142152.0,3194.0,Surat,89.0,3,2025,1,2025-03,0.1332116788321168,1,0.65
HBTINPDG,Ritesh Jain,D365 Field Services,Xx-holding,Lost,2024-12-03,2025-03-09,0.0,Anita Mishra,West,GTX,90968,finance,1993.0,625591.0,20293.0,Surat,96.0,3,2025,1,2025-03,1.0,0,0.64
DZ3KHZSX,Corliss Cosme,D365 Sales,Initech,Won,2024-12-04,2025-03-20,42579.0,Chetan Pandey,East,GTX,45650,telecommunications,1994.0,530789.0,20275.0,Surat,106.0,3,2025,1,2025-03,0.06727272727272728,1,0.66
3W1K7X5F,Priya Patel,D365 Business Central,Condax,Lost,2024-12-04,2025-03-09,0.0,Rajesh Agarwal,Central,GTX,400143,medical,2017.0,377.0,9.0,Vadodara,95.0,3,2025,1,2025-03,1.0,0,0.63
45A57X68,Priya Patel,D365 Finance & Operations,Ron-tech,Won,2024-12-04,2025-03-12,458326.0,Rajesh Agarwal,Central,GTX,455006,medical,1992.0,325561.0,6837.0,Vadodara,98.0,3,2025,1,2025-03,0.0,1,0.63
9SLYC4TR,Kavita Reddy,Power BI Dashboard,Cancity,Won,2024-12-04,2025-03-09,4648.0,Rajesh Agarwal,Central,MG,4565,retail,2001.0,59645.0,2448.0,Vadodara,95.0,3,2025,1,2025-03,0.0,1,0.58
JLWKWQYC,Rahul Mehta,D365 Business Central,Doncon,Won,2024-12-04,2025-03-08,470859.0,Sunita Rao,West,GTX,400143,technology,2010.0,48781.0,1501.0,Surat,94.0,3,2025,1,2025-03,0.0,1,0.66
7QC6FOKW,Rohan Nair,D365 Sales,Xx-holding,Won,2024-12-04,2025-03-10,49634.0,Sunita Rao,West,GTX,45650,finance,1993.0,625591.0,20293.0,Surat,96.0,3,2025,1,2025-03,0.0,1,0.64
XA184CMW,Marty Freudenburg,D365 Finance & Operations,Rangreen,Won,2024-12-04,2025-03-16,480321.0,Rajesh Agarwal,Central,GTX,455006,technology,1987.0,243910.0,8775.0,Surat,102.0,3,2025,1,2025-03,0.0,1,0.63
S0N7BYU3,Sneha Joshi,D365 Field Services,Singletechno,Won,2024-12-04,2025-03-08,88810.0,Sunita Rao,West,GTX,90968,retail,1996.0,183840.0,5374.0,Mumbai,94.0,3,2025,1,2025-03,0.023722627737226276,1,0.7
6WOMHAJM,Boris Faz,D365 Project Management,Donquadtech,Won,2024-12-05,2025-03-14,305191.0,Manish Tiwari,East,MG,281619,technology,1992.0,142152.0,3194.0,Surat,99.0,3,2025,1,2025-03,0.0,1,0.66
G1QGATKV,Cassey Cress,D365 Finance & Operations,Ontomedia,Won,2024-12-05,2025-03-30,450275.0,Manish Tiwari,East,GTX,455006,employment,1997.0,73216.0,2769.0,Ahmedabad,115.0,3,2025,1,2025-03,0.010397665085735133,1,0.62
6XFVQI32,Nikhil Soni,D365 Project Management,Yearin,Won,2024-12-05,2025-03-23,283445.0,Manish Tiwari,East,MG,281619,retail,2005.0,187667.0,3851.0,Surat,108.0,3,2025,1,2025-03,0.0,1,0.57
OGD4MDJ9,Sneha Joshi,D365 Field Services,Lexiqvolax,Won,2024-12-05,2025-03-21,73953.0,Sunita Rao,West,GTX,90968,medical,2004.0,134368.0,3889.0,Surat,106.0,3,2025,1,2025-03,0.18704379562043796,1,0.7
4NGBUZWJ,Preeti Kulkarni,D365 Sales,Codehow,Won,2024-12-06,2025-03-12,50547.0,Sanjay Bhatt,Central,GTX,45650,software,1998.0,225337.0,2641.0,Vadodara,96.0,3,2025,1,2025-03,0.0,1,0.55
EFG5DGV5,Divya Pillai,Power BI Dashboard,Plusstrip,Won,2024-12-06,2025-03-16,4482.0,Anita Mishra,West,MG,4565,entertainment,2002.0,29034.0,315.0,Vadodara,100.0,3,2025,1,2025-03,0.01818181818181818,1,0.57
82MM4H33,Karan Malhotra,D365 Field Services,Labdrill,Won,2024-12-06,2025-03-09,87067.0,Sunita Rao,West,GTX,90968,medical,1985.0,227534.0,9226.0,Surat,93.0,3,2025,1,2025-03,0.04288321167883212,1,0.62
14PM641K,Cassey Cress,D365 Field Services,Gekko & Co,Won,2024-12-07,2025-03-07,95616.0,Manish Tiwari,East,GTX,90968,retail,1990.0,209229.0,3502.0,Ahmedabad,90.0,3,2025,1,2025-03,0.0,1,0.62
DSBGHOPN,Neha Gupta,Power BI Dashboard,Plussunin,Lost,2024-12-07,2025-03-20,0.0,Manish Tiwari,East,MG,4565,retail,2003.0,117858.0,4018.0,Surat,103.0,3,2025,1,2025-03,1.0,0,0.61
1YSOZLHF,Neha Gupta,D365 Business Central,Umbrella Corporation,Won,2024-12-07,2025-03-28,398317.0,Manish Tiwari,East,GTX,400143,finance,1998.0,167838.0,5113.0,Ahmedabad,111.0,3,2025,1,2025-03,0.0045633685957270275,1,0.61
E8RP9FRW,Kavita Reddy,Power BI Dashboard,dambase,Won,2024-12-07,2025-03-12,4233.0,Rajesh Agarwal,Central,MG,4565,marketing,1995.0,180440.0,2928.0,Surat,95.0,3,2025,1,2025-03,0.07272727272727272,1,0.58
787IRG9Q,Vikram Singh,D365 Project Management,J-Texon,Won,2024-12-07,2025-03-03,284358.0,Anita Mishra,West,MG,281619,retail,1989.0,115260.0,3583.0,Vadodara,86.0,3,2025,1,2025-03,0.0,1,0.7
0TUS4NAC,Jonathan Berthelot,Power BI Dashboard,Rangreen,Won,2024-12-07,2025-03-11,4233.0,Rajesh Agarwal,Central,MG,4565,technology,1987.0,243910.0,8775.0,Surat,94.0,3,2025,1,2025-03,0.07272727272727272,1,0.65
FAJTQMUM,Rohan Nair,D365 Sales,Finjob,Won,2024-12-07,2025-03-20,46812.0,Sunita Rao,West,GTX,45650,employment,1988.0,170972.0,3644.0,Surat,103.0,3,2025,1,2025-03,0.0,1,0.64
TWF0J0DF,Usha Naik,D365 Finance & Operations,Isdom,Won,2024-12-08,2025-03-01,488206.0,Sanjay Bhatt,Central,GTX,455006,medical,2002.0,263794.0,4540.0,Mumbai,83.0,3,2025,1,2025-03,0.0,1,0.67
UQ14O415,Nikhil Soni,D365 Business Central,Plussunin,Won,2024-12-08,2025-03-20,419897.0,Manish Tiwari,East,GTX,400143,retail,2003.0,117858.0,4018.0,Surat,102.0,3,2025,1,2025-03,0.0,1,0.57
BOJSLNDG,Rohan Nair,D365 Project Management,Singletechno,Won,2024-12-08,2025-03-11,281204.0,Sunita Rao,West,MG,281619,retail,1996.0,183840.0,5374.0,Mumbai,93.0,3,2025,1,2025-03,0.0014736221632773356,1,0.64
DASMR0EK,Divya Pillai,D365 Finance & Operations,Zoomit,Won,2024-12-08,2025-03-10,449030.0,Anita Mishra,West,GTX,455006,entertainment,1992.0,26908.0,978.0,Mumbai,92.0,3,2025,1,2025-03,0.013133892739875957,1,0.57
A76M0OOH,Aakash Trivedi,D365 Field Services,Zathunicon,Won,2024-12-08,2025-03-28,81174.0,Manish Tiwari,East,GTX,90968,retail,2010.0,5903.0,144.0,Vadodara,110.0,3,2025,1,2025-03,0.10766423357664233,1,0.65
E1VKE2PH,Ritesh Jain,Power BI Dashboard,Scotfind,Won,2024-12-08,2025-03-26,4482.0,Anita Mishra,West,MG,4565,software,1996.0,527454.0,16780.0,Vadodara,108.0,3,2025,1,2025-03,0.01818181818181818,1,0.64
SKY95DVG,Meera Iyer,Power BI Dashboard,Betatech,Lost,2024-12-09,2025-03-22,0.0,Sanjay Bhatt,Central,MG,4565,medical,1986.0,53716.0,1185.0,Mumbai,103.0,3,2025,1,2025-03,1.0,0,0.62
V5OK4V5I,Cassey Cress,D365 Sales,Bubba Gump,Won,2024-12-09,2025-03-14,45567.0,Manish Tiwari,East,GTX,45650,software,2002.0,81953.0,2253.0,Mumbai,95.0,3,2025,1,2025-03,0.0018181818181818182,1,0.62
GJ4L5HHN,Corliss Cosme,D365 Field Services,Mathtouch,Won,2024-12-09,2025-03-14,85822.0,Chetan Pandey,East,GTX,90968,marketing,1984.0,251279.0,9516.0,Ahmedabad,95.0,3,2025,1,2025-03,0.05656934306569343,1,0.66
9R8JWY3J,Nikhil Soni,D365 Business Central,Vehement Capital Partners,Won,2024-12-09,2025-03-03,414834.0,Manish Tiwari,East,GTX,400143,finance,1993.0,53626.0,883.0,Mumbai,84.0,3,2025,1,2025-03,0.0,1,0.57
0EOFVU05,Nikhil Soni,D365 Project Management,Ontomedia,Won,2024-12-09,2025-03-28,283943.0,Manish Tiwari,East,MG,281619,employment,1997.0,73216.0,2769.0,Ahmedabad,109.0,3,2025,1,2025-03,0.0,1,0.57
HNHOPL7M,Kary Hendrixson,D365 Finance & Operations,Doncon,Won,2024-12-09,2025-03-04,450275.0,Sunita Rao,West,GTX,455006,technology,2010.0,48781.0,1501.0,Surat,85.0,3,2025,1,2025-03,0.010397665085735133,1,0.62
Y0NYI17R,Ritesh Jain,Power BI Dashboard,Dalttechnology,Won,2024-12-09,2025-03-15,4565.0,Anita Mishra,West,MG,4565,software,2013.0,8200.0,96.0,Vadodara,96.0,3,2025,1,2025-03,0.0,1,0.64
R4F4RGAL,Anjali Shah,D365 Project Management,Silis,Won,2024-12-09,2025-03-14,295314.0,Chetan Pandey,East,MG,281619,medical,1994.0,233926.0,6290.0,Mumbai,95.0,3,2025,1,2025-03,0.0,1,0.63
0ZHLQFGU,Rohan Nair,D365 Business Central,Blackzim,Won,2024-12-10,2025-03-22,401637.0,Sunita Rao,West,GTX,400143,retail,2009.0,41260.0,1588.0,Surat,102.0,3,2025,1,2025-03,0.0,1,0.64
40DPY158,Divya Pillai,Power BI Dashboard,Hottechi,Won,2024-12-10,2025-03-25,3901.0,Anita Mishra,West,MG,4565,technology,1997.0,678142.0,16499.0,Mumbai,105.0,3,2025,1,2025-03,0.14545454545454545,1,0.57
DP9E525R,Sneha Joshi,D365 Field Services,Fasehatice,Won,2024-12-10,2025-03-24,83581.0,Sunita Rao,West,GTX,90968,retail,1990.0,412420.0,7523.0,Ahmedabad,104.0,3,2025,1,2025-03,0.0812043795620438,1,0.7
DBDUMQQK,Deepak Yadav,Power BI Dashboard,Inity,Won,2024-12-10,2025-03-24,3984.0,Rajesh Agarwal,Central,MG,4565,marketing,1986.0,199497.0,8801.0,Mumbai,104.0,3,2025,1,2025-03,0.12727272727272726,1,0.6
CNBN12RL,Amit Verma,Power BI Dashboard,Treequote,Won,2024-12-10,2025-03-07,4067.0,Sanjay Bhatt,Central,MG,4565,telecommunications,1988.0,437085.0,8595.0,Mumbai,87.0,3,2025,1,2025-03,0.10909090909090909,1,0.67
OXL0YWEE,Anjali Shah,D365 Sales,Mathtouch,Won,2024-12-10,2025-03-18,41832.0,Chetan Pandey,East,GTX,45650,marketing,1984.0,251279.0,9516.0,Ahmedabad,98.0,3,2025,1,2025-03,0.08363636363636363,1,0.63
5CSSZJF4,Jonathan Berthelot,D365 Sales,Finhigh,Won,2024-12-11,2025-03-21,45069.0,Rajesh Agarwal,Central,GTX,45650,finance,2006.0,91502.0,1759.0,Ahmedabad,100.0,3,2025,1,2025-03,0.012727272727272728,1,0.65
0XG8TOJF,Kary Hendrixson,D365 Finance & Operations,Fasehatice,Lost,2024-12-11,2025-03-18,0.0,Sunita Rao,West,GTX,455006,retail,1990.0,412420.0,7523.0,Ahmedabad,97.0,3,2025,1,2025-03,1.0,0,0.62
IIS0O91J,Kary Hendrixson,D365 Business Central,Fasehatice,Won,2024-12-11,2025-03-28,427367.0,Sunita Rao,West,GTX,400143,retail,1990.0,412420.0,7523.0,Ahmedabad,107.0,3,2025,1,2025-03,0.0,1,0.62
2LP5SUR5,Preeti Kulkarni,D365 Sales,Treequote,Lost,2024-12-11,2025-03-09,0.0,Sanjay Bhatt,Central,GTX,45650,telecommunications,1988.0,437085.0,8595.0,Mumbai,88.0,3,2025,1,2025-03,1.0,0,0.55
PYZZ3IS6,Divya Pillai,D365 Field Services,Blackzim,Won,2024-12-11,2025-03-11,86569.0,Anita Mishra,West,GTX,90968,retail,2009.0,41260.0,1588.0,Surat,90.0,3,2025,1,2025-03,0.048357664233576646,1,0.57
5I4K5TQE,Cassey Cress,D365 Finance & Operations,Sumace,Lost,2024-12-12,2025-03-09,0.0,Manish Tiwari,East,GTX,455006,retail,2000.0,13935.0,493.0,Surat,87.0,3,2025,1,2025-03,1.0,0,0.62
RV3LPOYP,Rahul Mehta,D365 Sales,Condax,Won,2024-12-12,2025-03-29,36271.0,Sunita Rao,West,GTX,45650,medical,2017.0,377.0,9.0,Vadodara,107.0,3,2025,1,2025-03,0.20545454545454545,1,0.66
1HVNTEPV,Rosie Papadopoulos,D365 Business Central,Kinnamplus,Won,2024-12-12,2025-03-11,370595.0,Chetan Pandey,East,GTX,400143,retail,2004.0,58326.0,1831.0,Ahmedabad,89.0,3,2025,1,2025-03,0.07384360091267372,1,0.64
LC85AQ1I,Ritesh Jain,D365 Sales,Konex,Won,2024-12-12,2025-03-18,36769.0,Anita Mishra,West,GTX,45650,technology,1980.0,639796.0,13756.0,Surat,96.0,3,2025,1,2025-03,0.19454545454545455,1,0.64
TBV972NP,Anjali Shah,Power BI Dashboard,Sumace,Lost,2024-12-12,2025-03-23,0.0,Chetan Pandey,East,MG,4565,retail,2000.0,13935.0,493.0,Surat,101.0,3,2025,1,2025-03,1.0,0,0.63
EJMX0EIJ,Priya Patel,D365 Finance & Operations,Betatech,Won,2024-12-13,2025-03-20,355074.0,Rajesh Agarwal,Central,GTX,455006,medical,1986.0,53716.0,1185.0,Mumbai,97.0,3,2025,1,2025-03,0.21962787303903686,1,0.63
VR9NYBOV,Garret Kinder,Power BI Dashboard,Kinnamplus,Won,2024-12-13,2025-03-06,3403.0,Chetan Pandey,East,MG,4565,retail,2004.0,58326.0,1831.0,Ahmedabad,83.0,3,2025,1,2025-03,0.2545454545454545,1,0.61
3U25FK08,Jonathan Berthelot,D365 Sales,Isdom,Won,2024-12-13,2025-03-28,43077.0,Rajesh Agarwal,Central,GTX,45650,medical,2002.0,263794.0,4540.0,Mumbai,105.0,3,2025,1,2025-03,0.056363636363636366,1,0.65
CRLK4Z1P,Sneha Joshi,D365 Sales,Kan-code,Won,2024-12-13,2025-03-04,43492.0,Sunita Rao,West,GTX,45650,software,1982.0,970936.0,34288.0,Vadodara,81.0,3,2025,1,2025-03,0.04727272727272727,1,0.7
OGENAT0L,Karan Malhotra,D365 Sales,Singletechno,Won,2024-12-13,2025-03-27,45816.0,Sunita Rao,West,GTX,45650,retail,1996.0,183840.0,5374.0,Mumbai,104.0,3,2025,1,2025-03,0.0,1,0.62
F57JWIDF,Kavita Reddy,D365 Field Services,Konmatfix,Won,2024-12-14,2025-03-02,80510.0,Rajesh Agarwal,Central,GTX,90968,marketing,1985.0,31161.0,1190.0,Surat,78.0,3,2025,1,2025-03,0.11496350364963503,1,0.58
LF8JZ3Q5,Kary Hendrixson,D365 Field Services,Hatfan,Won,2024-12-14,2025-03-13,86818.0,Sunita Rao,West,GTX,90968,services,1982.0,65774.0,1299.0,Ahmedabad,89.0,3,2025,1,2025-03,0.04562043795620438,1,0.62
MRGBSMQ5,Kary Hendrixson,D365 Field Services,Sunnamplex,Won,2024-12-14,2025-03-14,82004.0,Sunita Rao,West,GTX,90968,marketing,2008.0,74233.0,1593.0,Ahmedabad,90.0,3,2025,1,2025-03,0.09854014598540146,1,0.62
CBAV8ZJL,Preeti Kulkarni,D365 Sales,Codehow,Won,2024-12-14,2025-03-22,45401.0,Sanjay Bhatt,Central,GTX,45650,software,1998.0,225337.0,2641.0,Vadodara,98.0,3,2025,1,2025-03,0.005454545454545455,1,0.55
NN4DWBVN,Sneha Joshi,D365 Business Central,Singletechno,Lost,2024-12-14,2025-03-04,0.0,Sunita Rao,West,GTX,400143,retail,1996.0,183840.0,5374.0,Mumbai,80.0,3,2025,1,2025-03,1.0,0,0.7
6JXHEZYK,Amit Verma,Power BI Dashboard,Isdom,Won,2024-12-14,2025-03-31,4482.0,Sanjay Bhatt,Central,MG,4565,medical,2002.0,263794.0,4540.0,Mumbai,107.0,3,2025,1,2025-03,0.01818181818181818,1,0.67
WDHNR2EI,Anjali Shah,Power BI Dashboard,Silis,Won,2024-12-14,2025-03-20,4731.0,Chetan Pandey,East,MG,4565,medical,1994.0,233926.0,6290.0,Mumbai,96.0,3,2025,1,2025-03,0.0,1,0.63
4K750D6F,Anjali Shah,Power BI Dashboard,Yearin,Won,2024-12-14,2025-03-18,4565.0,Chetan Pandey,East,MG,4565,retail,2005.0,187667.0,3851.0,Surat,94.0,3,2025,1,2025-03,0.0,1,0.63
94GI0ZJ7,Meera Iyer,D365 Finance & Operations,Stanredtax,Won,2024-12-15,2025-03-15,478495.0,Sanjay Bhatt,Central,GTX,455006,finance,1987.0,140951.0,3798.0,Ahmedabad,90.0,3,2025,1,2025-03,0.0,1,0.62
TODG6DEK,Neha Gupta,D365 Sales,Bioplex,Won,2024-12-15,2025-03-16,53037.0,Manish Tiwari,East,GTX,45650,medical,1991.0,27126.0,1016.0,Vadodara,91.0,3,2025,1,2025-03,0.0,1,0.61
G0ECB8FS,Kary Hendrixson,D365 Business Central,Labdrill,Won,2024-12-15,2025-03-15,423300.0,Sunita Rao,West,GTX,400143,medical,1985.0,227534.0,9226.0,Surat,90.0,3,2025,1,2025-03,0.0,1,0.62
96MZYUY0,Ritesh Jain,D365 Business Central,Fasehatice,Won,2024-12-15,2025-03-07,407198.0,Anita Mishra,West,GTX,400143,retail,1990.0,412420.0,7523.0,Ahmedabad,82.0,3,2025,1,2025-03,0.0,1,0.64
JZOKHHWN,Nikhil Soni,D365 Field Services,Opentech,Won,2024-12-16,2025-03-07,86071.0,Manish Tiwari,East,GTX,90968,finance,1994.0,29484.0,853.0,Vadodara,81.0,3,2025,1,2025-03,0.053832116788321165,1,0.57
EH6I67I0,Rahul Mehta,D365 Sales,Plexzap,Won,2024-12-16,2025-03-15,44571.0,Sunita Rao,West,GTX,45650,retail,2001.0,202342.0,4874.0,Surat,89.0,3,2025,1,2025-03,0.023636363636363636,1,0.66
JUUXF02Z,Kary Hendrixson,D365 Business Central,Hatfan,Won,2024-12-16,2025-03-09,389602.0,Sunita Rao,West,GTX,400143,services,1982.0,65774.0,1299.0,Ahmedabad,83.0,3,2025,1,2025-03,0.026343082348060567,1,0.62
OT87JDWO,Preeti Kulkarni,D365 Sales,Konmatfix,Won,2024-12-16,2025-03-24,46480.0,Sanjay Bhatt,Central,GTX,45650,marketing,1985.0,31161.0,1190.0,Surat,98.0,3,2025,1,2025-03,0.0,1,0.55
YHKT6YJ7,Arjun Sharma,D365 Sales,dambase,Won,2024-12-16,2025-03-13,48887.0,Sanjay Bhatt,Central,GTX,45650,marketing,1995.0,180440.0,2928.0,Surat,87.0,3,2025,1,2025-03,0.0,1,0.66
H78I3TAY,Aakash Trivedi,D365 Sales,Mathtouch,Won,2024-12-16,2025-03-14,40919.0,Manish Tiwari,East,GTX,45650,marketing,1984.0,251279.0,9516.0,Ahmedabad,88.0,3,2025,1,2025-03,0.10363636363636364,1,0.65
1ROC43JK,Amit Verma,Power BI Dashboard,Betatech,Won,2024-12-16,2025-03-08,4150.0,Sanjay Bhatt,Central,MG,4565,medical,1986.0,53716.0,1185.0,Mumbai,82.0,3,2025,1,2025-03,0.09090909090909091,1,0.67
LPZLQL48,Ritesh Jain,D365 Sales,Y-corporation,Won,2024-12-16,2025-03-28,40836.0,Anita Mishra,West,GTX,45650,employment,1983.0,238322.0,9561.0,Vadodara,102.0,3,2025,1,2025-03,0.10545454545454545,1,0.64
3KR50X38,Corliss Cosme,D365 Field Services,Konex,Won,2024-12-17,2025-03-13,104165.0,Chetan Pandey,East,GTX,90968,technology,1980.0,639796.0,13756.0,Surat,86.0,3,2025,1,2025-03,0.0,1,0.66
Q3WLHRE9,Priya Patel,D365 Sales,Statholdings,Won,2024-12-17,2025-03-04,38429.0,Rajesh Agarwal,Central,GTX,45650,employment,1997.0,24175.0,586.0,Surat,77.0,3,2025,1,2025-03,0.15818181818181817,1,0.63
IX7UEOAP,Nikhil Soni,D365 Field Services,Initech,Lost,2024-12-17,2025-03-27,0.0,Manish Tiwari,East,GTX,90968,telecommunications,1994.0,530789.0,20275.0,Surat,100.0,3,2025,1,2025-03,1.0,0,0.57
NQU62K1H,Nikhil Soni,D365 Sales,Zencorporation,Won,2024-12-17,2025-03-12,50215.0,Manish Tiwari,East,GTX,45650,technology,2011.0,3386.0,142.0,Surat,85.0,3,2025,1,2025-03,0.0,1,0.57
NAQKOU0T,Vikram Singh,D365 Field Services,Fasehatice,Won,2024-12-17,2025-03-20,109145.0,Anita Mishra,West,GTX,90968,retail,1990.0,412420.0,7523.0,Ahmedabad,93.0,3,2025,1,2025-03,0.0,1,0.7
I3V3GUAI,Preeti Kulkarni,D365 Sales,Zumgoity,Won,2024-12-17,2025-03-02,46397.0,Sanjay Bhatt,Central,GTX,45650,medical,1984.0,36610.0,1210.0,Vadodara,75.0,3,2025,1,2025-03,0.0,1,0.55
PN4VJDXY,Arjun Sharma,D365 Sales,Rundofase,Won,2024-12-17,2025-03-28,46231.0,Sanjay Bhatt,Central,GTX,45650,technology,1983.0,83669.0,1238.0,Mumbai,101.0,3,2025,1,2025-03,0.0,1,0.66
K9D4DQ3R,Rosie Papadopoulos,Power BI Dashboard,Vehement Capital Partners,Won,2024-12-17,2025-03-02,3984.0,Chetan Pandey,East,MG,4565,finance,1993.0,53626.0,883.0,Mumbai,75.0,3,2025,1,2025-03,0.12727272727272726,1,0.64
9X6V79KE,Amit Verma,D365 Finance & Operations,Isdom,Won,2024-12-17,2025-03-25,521406.0,Sanjay Bhatt,Central,GTX,455006,medical,2002.0,263794.0,4540.0,Mumbai,98.0,3,2025,1,2025-03,0.0,1,0.67
W1KLFNE4,Meera Iyer,D365 Project Management,Isdom,Won,2024-12-18,2025-03-02,269418.0,Sanjay Bhatt,Central,MG,281619,medical,2002.0,263794.0,4540.0,Mumbai,74.0,3,2025,1,2025-03,0.04332449160035367,1,0.62
GD2OCW12,Priya Patel,D365 Sales,Finhigh,Won,2024-12-18,2025-03-14,42662.0,Rajesh Agarwal,Central,GTX,45650,finance,2006.0,91502.0,1759.0,Ahmedabad,86.0,3,2025,1,2025-03,0.06545454545454546,1,0.63
